Classe2;Sample.ID;PC1;PC2;PC3;PC4;PC5
PERCOLATO;11;-3.7681042736542762;-2.0284134874617186;-0.17228114040980744;1.3863434888039872;0.34371872161511247
PERCOLATO;55;0.8070684292865117;0.25361329869555616;-0.36253002236107035;-0.22672020522127392;0.34074491279485425
PERCOLATO;11;-4.305652176344524;-2.6874669044235637;-0.3738354638919771;1.8692567979507744;-0.09977385441911901
PERCOLATO;11;-5.315144913506673;-4.314407647625126;0.1405681605058777;4.7982058632683415;1.3375292225022284
PERCOLATO;30;0.2929207546330962;1.852300943901509;0.6706444667777887;0.5355884132198799;-0.4954878332620021
PERCOLATO;30;-0.7259428677512418;1.1765947327754134;0.9708550839850729;0.07829807446946507;-0.7308414982648596
PERCOLATO;30;-0.23475652817017859;1.2199980065600462;0.8376350830079246;0.11872280693613502;-0.5589555610354164
PERCOLATO;30;-0.7024917742532245;0.807198693475669;0.9187822220593521;-0.08141052878502755;-0.7713505487399158
PERCOLATO;37;0.05840487072050932;1.6544864044056906;0.739484457462714;0.3575304684446748;-0.41700118442651246
PERCOLATO;37;-0.5755370761602723;1.2861617220116301;0.9071953271083717;0.1304845603905691;-0.5966466210239302
PERCOLATO;37;-0.8017517968197798;0.931264422008857;0.9969347361977552;-0.040837428030377265;-0.6733745163961218
PERCOLATO;37;-1.314882888322043;0.23279350894972867;1.07463670993499;-0.3289829304272141;-0.7419931615312287
PERCOLATO;55;1.3406286068045294;1.0790352863705366;-0.3549615948473453;0.21459575832975725;0.2019025780877785
